id	prompt	waveId	transcription	recResult	language	meaning	edition	category
ST1-11044	Sag: Ich möchte mit Kreditkarte bezahlen	11044	i wish to pay by credit card	i wish to pay by credit card	1	1	ST1	A
ST1-11076	Sag: Ich möchte um 15 Uhr morgen abreisen	11076	i want to leave at three pm tomorrow	i want to leave at three pm tomorrow	1	1	ST1	A
ST1-11120	Sag: Ich möchte am Dienstagmorgen abreisen	11120	i would like to leave on tuesday morning	i would like to leave on tuesday morning	1	1	ST1	A
ST1-11165	Sag: Ich möchte am Mittwoch abreisen	11165	i would like to leave on wednesday	i would like to leave on wednesday	1	1	ST1	A
ST1-11185	Sag: Ich möchte in der ersten Reihe sitzen	11185	i want to sit in the first row	i want to sit in the first row	1	1	ST1	A
ST1-11290	Sag: Ich möchte am Donnerstagnachmittag abreisen	11290	i want to leave on thursday afternoon	i want to leave on thursday afternoon	1	1	ST1	A
ST1-11315	Sag: Ich möchte in der achten Reihe sitzen	11315	i would like to sit in the eighth row	i would like to sit in the eighth row	1	1	ST1	A
ST1-11356	Sag: Ich möchte um 16 Uhr morgen abreisen	11356	i want to leave tomorrow at four o'clock	i want to leave tomorrow at four o'clock	1	1	ST1	A
ST1-11385	Sag: Ich möchte in der neunten Reihe sitzen	11385	i would like to sit in the ninth row	i would like to sit in the ninth row	1	1	ST1	A
ST1-11423	Sag: Ich möchte am Samstagabend abreisen	11423	i want to leave on saturday night	i want to leave on saturday night	1	1	ST1	A
ST1-11424	Sag: Ich möchte am Samstagabend abreisen	11424	i want to leave on saturday night	i want to leave on saturday night	1	1	ST1	A
ST1-11443	Sag: Ich möchte in der zweiten Reihe sitzen	11443	i want to sit in the second row	i want to sit in the second row	1	1	ST1	A
ST1-11451	Sag: Ich möchte mit dem Manager sprechen	11451	i would like to speak with the manager	i would like to speak with the manager	1	1	ST1	A
ST1-11546	Sag: Ich möchte in der sechsten Reihe sitzen	11546	i want to sit in the sixth row	i want to sit in the sixth row	1	1	ST1	A
ST1-11581	Sag: Ich möchte um 8 Uhr morgen abreisen	11581	i want to leave at eight clock tomorrow	i want to leave at eight o'clock tomorrow	1	1	ST1	A
ST1-11625	Sag: Ich möchte in der fünften Reihe sitzen	11625	i would like to sit in the fifth row	i would like to sit in the fifth row	1	1	ST1	A
ST1-11633	Sag: Ich möchte in der zehnten Reihe sitzen	11633	i would like to sit in the tenth row	i would like to sit in the tenth row	1	1	ST1	A
ST1-11652	Sag: Ich möchte mit dem Manager sprechen	11652	i would like to speak with the manager*v	i would like to speak with manager	1	1	ST1	A
